HS Code,ID,Rate
0206491000,GCT 06,15%
0206491000,EXC023,-
0206491000,SCTA08,-
0206491000,SCTS18,-
0206491000,SCTF028,-
0206491000,SCF90,-
0206491000,ENVL20,0.50%
0206499000,ID-01,5.00%
0206499000,ASD05,-
0206499000,GCT 06,15%
0206499000,EXC023,-
0206499000,SCTA08,-
0206499000,SCTS18,-
0206499000,SCTF028,-
0206499000,SCF90,-
0206499000,ENVL20,0.50%
0206800000,ID-01,5.00%
0206800000,ASD05,-
0206800000,GCT 06,15%
0206800000,EXC023,-
0206800000,SCTA08,-
0206800000,SCTS18,-
0206800000,SCTF028,-
0206800000,SCF90,-
0206800000,ENVL20,0.50%
0206900000,ID-01,5.00%
0206900000,ASD05,-
0206900000,GCT 06,15%
0206900000,EXC023,-
0206900000,SCTA08,-
0206900000,SCTS18,-
0206900000,SCTF028,-
0206900000,SCF90,-
0206900000,ENVL20,0.50%
0207110000,ID-01,100.00%
0207110000,ASD05,80.0000%
0207110000,GCT 06,15%
0207110000,EXC023,-
0207110000,SCTA08,-
0207110000,SCTS18,-
0207110000,SCTF028,-
0207110000,SCF90,-
0207110000,ENVL20,0.50%
0207120000,ID-01,100.00%
0207120000,ASD05,80.0000%
0207120000,GCT 06,15%
0207120000,EXC023,-
0207120000,SCTA08,-
0207120000,SCTS18,-
0207120000,SCTF028,-
0207120000,SCF90,-
0207120000,ENVL20,0.50%
0207130010,ID-01,100.00%
0207130010,ASD05,80.0000%
0207130010,GCT 06,15%
0207130010,EXC023,-
0207130010,SCTA08,-
0207130010,SCTS18,-
0207130010,SCTF028,-
0207130010,SCF90,-
0207130010,ENVL20,0.50%
0207130020,ID-01,100.00%
0207130020,ASD05,80.0000%
0207130020,GCT 06,15%
0207130020,EXC023,-
0207130020,SCTA08,-
0207130020,SCTS18,-
0207130020,SCTF028,-
0207130020,SCF90,-
0207130020,ENVL20,0.50%
0207130090,ID-01,40.00%
0207130090,ASD05,-
0207130090,GCT 06,15%
0207130090,EXC023,-
0207130090,SCTA08,-
0207130090,SCTS18,-
0207130090,SCTF028,-
0207130090,SCF90,-
0207130090,ENVL20,0.50%
0207141000,ID-01,0.00%
0207141000,ASD05,-
0207141000,GCT 06,15%
0207141000,EXC023,-
0207141000,SCTA08,-
0207141000,SCTS18,-
0207141000,SCTF028,-
0207141000,SCF90,-
0207141000,ENVL20,0.50%
0207142000,ID-01,100.00%
0207142000,ASD05,80.0000%
0207142000,GCT 06,15%
0207142000,EXC023,-
0207142000,SCTA08,-
0207142000,SCTS18,-
0207142000,SCTF028,-
0207142000,SCF90,-
0207142000,ENVL20,0.50%
0207143000,ID-01,40.00%
0207143000,ASD05,-
0207143000,GCT 06,15%
0207143000,EXC023,-
0207143000,SCTA08,-
0207143000,SCTS18,-
0207143000,SCTF028,-
0207143000,SCF90,-
0207143000,ENVL20,0.50%
0207149010,ID-01,100.00%
0207149010,ASD05,80.0000%
0207149010,GCT 06,15%
0207149010,EXC023,-
0207149010,SCTA08,-
0207149010,SCTS18,-
0207149010,SCTF028,-
0207149010,SCF90,-
0207149010,ENVL20,0.50%
0207149090,ID-01,40.00%
0207149090,ASD05,-
0207149090,GCT 06,15%
0207149090,EXC023,-
0207149090,SCTA08,-
0207149090,SCTS18,-
0207149090,SCTF028,-
0207149090,SCF90,-
0207149090,ENVL20,0.50%
0207240000,ID-01,40.00%
0207240000,ASD05,32.8571%
0207240000,GCT 06,15%
0207240000,EXC023,-
0207240000,SCTA08,-
0207240000,SCTS18,-
0207240000,SCTF028,-
0207240000,SCF90,-
0207240000,ENVL20,0.50%
0207250000,ID-01,40.00%
0207250000,ASD05,32.8571%
0207250000,GCT 06,15%
0207250000,EXC023,-
0207250000,SCTA08,-
0207250000,SCTS18,-
0207250000,SCTF028,-
0207250000,SCF90,-
0207250000,ENVL20,0.50%
0207260010,ID-01,40.00%
0207260010,ASD05,32.8571%
0207260010,GCT 06,15%
0207260010,EXC023,-
0207260010,SCTA08,-
0207260010,SCTS18,-
0207260010,SCTF028,-
0207260010,SCF90,-
0207260010,ENVL20,0.50%
0207260020,ID-01,40.00%
0207260020,ASD05,28.5714%
0207260020,GCT 06,15%
0207260020,EXC023,-
0207260020,SCTA08,-
0207260020,SCTS18,-
0207260020,SCTF028,-
0207260020,SCF90,-
0207260020,ENVL20,0.50%
0207260090,ID-01,40.00%
0207260090,ASD05,-
0207260090,GCT 06,15%
0207260090,EXC023,-
0207260090,SCTA08,-
0207260090,SCTS18,-
0207260090,SCTF028,-
0207260090,SCF90,-
0207260090,ENVL20,0.50%
0207271010,ID-01,0.00%
0207271010,ASD05,-
0207271010,GCT 06,15%
0207271010,EXC023,-
0207271010,SCTA08,-
0207271010,SCTS18,-
0207271010,SCTF028,-
0207271010,SCF90,-
0207271010,ENVL20,0.50%
0207271090,ID-01,0.00%
0207271090,ASD05,80.0000%
0207271090,GCT 06,15%
0207271090,EXC023,-
0207271090,SCTA08,-
0207271090,SCTS18,-
0207271090,SCTF028,-
0207271090,SCF90,-
0207271090,ENVL20,0.50%
0207279010,ID-01,40.00%
0207279010,ASD05,32.8571%
0207279010,GCT 06,15%
0207279010,EXC023,-
0207279010,SCTA08,-
0207279010,SCTS18,-
0207279010,SCTF028,-
0207279010,SCF90,-
0207279010,ENVL20,0.50%
0207279090,ID-01,40.00%
0207279090,ASD05,-
0207279090,GCT 06,15%
0207279090,EXC023,-
0207279090,SCTA08,-
0207279090,SCTS18,-
0207279090,SCTF028,-
0207279090,SCF90,-
0207279090,ENVL20,0.50%
0207410000,ID-01,40.00%
0207410000,ASD05,-
0207410000,GCT 06,15%
0207410000,EXC023,-
0207410000,SCTA08,-
0207410000,SCTS18,-
0207410000,SCTF028,-
0207410000,SCF90,-
0207410000,ENVL20,0.50%
0207420000,ID-01,40.00%
0207420000,ASD05,-
0207420000,GCT 06,15%
0207420000,EXC023,-
0207420000,SCTA08,-
0207420000,SCTS18,-
0207420000,SCTF028,-
0207420000,SCF90,-
0207420000,ENVL20,0.50%
0207430000,ID-01,40.00%
0207430000,ASD05,-
0207430000,GCT 06,15%
0207430000,EXC023,-
0207430000,SCTA08,-
0207430000,SCTS18,-
0207430000,SCTF028,-
0207430000,SCF90,-
0207430000,ENVL20,0.50%
0207440000,ID-01,40.00%
0207440000,ASD05,-
0207440000,GCT 06,15%
0207440000,EXC023,-
0207440000,SCTA08,-
0207440000,SCTS18,-
0207440000,SCTF028,-
0207440000,SCF90,-
0207440000,ENVL20,0.50%
0207450000,ID-01,40.00%
0207450000,ASD05,-
0207450000,GCT 06,15%
0207450000,EXC023,-
0207450000,SCTA08,-
0207450000,SCTS18,-
0207450000,SCTF028,-
0207450000,SCF90,-
0207450000,ENVL20,0.50%
0207510000,ID-01,40.00%
0207510000,ASD05,-
0207510000,GCT 06,15%
0207510000,EXC023,-
0207510000,SCTA08,-
0207510000,SCTS18,-
0207510000,SCTF028,-
0207510000,SCF90,-
0207510000,ENVL20,0.50%
0207520000,ID-01,40.00%
0207520000,ASD05,-
0207520000,GCT 06,15%
0207520000,EXC023,-
0207520000,SCTA08,-
0207520000,SCTS18,-
0207520000,SCTF028,-
0207520000,SCF90,-
0207520000,ENVL20,0.50%
0207530000,ID-01,40.00%
0207530000,ASD05,-
0207530000,GCT 06,15%
0207530000,EXC023,-
0207530000,SCTA08,-
0207530000,SCTS18,-
0207530000,SCTF028,-
0207530000,SCF90,-
0207530000,ENVL20,0.50%
0207540000,ID-01,40.00%
0207540000,ASD05,-
0207540000,GCT 06,15%
0207540000,EXC023,-
0207540000,SCTA08,-
0207540000,SCTS18,-
0207540000,SCTF028,-
0207540000,SCF90,-
0207540000,ENVL20,0.50%
0207550000,ID-01,40.00%
0207550000,ASD05,-
0207550000,GCT 06,15%
0207550000,EXC023,-
0207550000,SCTA08,-
0207550000,SCTS18,-
0207550000,SCTF028,-
0207550000,SCF90,-
0207550000,ENVL20,0.50%
0207600010,ID-01,40.00%
0207600010,ASD05,-
0207600010,GCT 06,15%
0207600010,EXC023,-
0207600010,SCTA08,-
0207600010,SCTS18,-
0207600010,SCTF028,-
0207600010,SCF90,-
0207600010,ENVL20,0.50%
0207600090,ID-01,40.00%
0207600090,ASD05,-
0207600090,GCT 06,15%
0207600090,EXC023,-
0207600090,SCTA08,-
0207600090,SCTS18,-
0207600090,SCTF028,-
0207600090,SCF90,-
0207600090,ENVL20,0.50%
0208100000,ID-01,40.00%
0208100000,ASD05,-
0208100000,GCT 06,15%
0208100000,EXC023,-
0208100000,SCTA08,-
0208100000,SCTS18,-
0208100000,SCTF028,-
0208100000,SCF90,-
0208100000,ENVL20,0.50%
0208300000,ID-01,40.00%
0208300000,ASD05,-
0208300000,GCT 06,15%
0208300000,EXC023,-
0208300000,SCTA08,-
0208300000,SCTS18,-
0208300000,SCTF028,-
0208300000,SCF90,-
0208300000,ENVL20,0.50%
0208400000,ID-01,40.00%
0208400000,ASD05,-
0208400000,GCT 06,15%
0208400000,EXC023,-
0208400000,SCTA08,-
0208400000,SCTS18,-
0208400000,SCTF028,-
0208400000,SCF90,-
0208400000,ENVL20,0.50%
0208500000,ID-01,40.00%
0208500000,ASD05,-
0208500000,GCT 06,15%
0208500000,EXC023,-
0208500000,SCTA08,-
0208500000,SCTS18,-
0208500000,SCTF028,-
0208500000,SCF90,-
0208500000,ENVL20,0.50%
0208600000,ID-01,40.00%
0208600000,ASD05,-
0208600000,GCT 06,15%
0208600000,EXC023,-
0208600000,SCTA08,-
0208600000,SCTS18,-
0208600000,SCTF028,-
0208600000,SCF90,-
0208600000,ENVL20,0.50%
0208901000,ID-01,40.00%
0208901000,ASD05,-
0208901000,GCT 06,15%
0208901000,EXC023,-
0208901000,SCTA08,-
0208901000,SCTS18,-
0208901000,SCTF028,-
0208901000,SCF90,-
0208901000,ENVL20,0.50%
0208902000,ID-01,40.00%
0208902000,ASD05,-
0208902000,GCT 06,15%
0208902000,EXC023,-
0208902000,SCTA08,-
0208902000,SCTS18,-
0208902000,SCTF028,-
0208902000,SCF90,-
0208902000,ENVL20,0.50%
0208909000,ID-01,40.00%
0208909000,ASD05,-
0208909000,GCT 06,15%
0208909000,EXC023,-
0208909000,SCTA08,-
0208909000,SCTS18,-
0208909000,SCTF028,-
0208909000,SCF90,-
0208909000,ENVL20,0.50%
0209100000,ID-01,5.00%
0209100000,ASD05,-
0209100000,GCT 06,15%
0209100000,EXC023,-
0209100000,SCTA08,-
0209100000,SCTS18,-
0209100000,SCTF028,-
0209100000,SCF90,-
0209100000,ENVL20,0.50%
0209900000,ID-01,5.00%
0209900000,ASD05,-
0209900000,GCT 06,15%
0209900000,EXC023,-
0209900000,SCTA08,-
0209900000,SCTS18,-
0209900000,SCTF028,-
0209900000,SCF90,-
0209900000,ENVL20,0.50%
0210110000,ID-01,20.00%
0210110000,ASD05,65.0000%
0210110000,GCT 06,15%
0210110000,EXC023,-
0210110000,SCTA08,-
0210110000,SCTS18,-
0210110000,SCTF028,-
0210110000,SCF90,-
0210110000,ENVL20,0.50%
0210121000,ID-01,20.00%
0210121000,ASD05,65.0000%
0210121000,GCT 06,15%
0210121000,EXC023,-
0210121000,SCTA08,-
0210121000,SCTS18,-
0210121000,SCTF028,-
0210121000,SCF90,-
0210121000,ENVL20,0.50%
0210129000,ID-01,20.00%
0210129000,ASD05,55.0000%
0210129000,GCT 06,15%
0210129000,EXC023,-
0210129000,SCTA08,-
0210129000,SCTS18,-
0210129000,SCTF028,-
0210129000,SCF90,-
0210129000,ENVL20,0.50%
0210191010,ID-01,5.00%
0210191010,ASD05,-
0210191010,GCT 06,15%
0210191010,EXC023,-
0210191010,SCTA08,-
0210191010,SCTS18,-
0210191010,SCTF028,-
0210191010,SCF90,-
0210191010,ENVL20,0.50%
0210191090,ID-01,5.00%
0210191090,ASD05,77.1429%
0210191090,GCT 06,15%
0210191090,EXC023,-
0210191090,SCTA08,-
0210191090,SCTS18,-
0210191090,SCTF028,-
0210191090,SCF90,-
0210191090,ENVL20,0.50%
0210199010,ID-01,20.00%
0210199010,ASD05,55.0000%
0210199010,GCT 06,15%
0210199010,EXC023,-
0210199010,SCTA08,-
0210199010,SCTS18,-
0210199010,SCTF028,-
0210199010,SCF90,-
0210199010,ENVL20,0.50%
0210199020,ID-01,20.00%
0210199020,ASD05,55.0000%
0210199020,GCT 06,15%
0210199020,EXC023,-
0210199020,SCTA08,-
0210199020,SCTS18,-
0210199020,SCTF028,-
0210199020,SCF90,-
0210199020,ENVL20,0.50%
0210199030,ID-01,20.00%
0210199030,ASD05,55.0000%
0210199030,GCT 06,15%
0210199030,EXC023,-
0210199030,SCTA08,-
0210199030,SCTS18,-
0210199030,SCTF028,-
0210199030,SCF90,-
0210199030,ENVL20,0.50%
0210201000,ID-01,5.00%
0210201000,ASD05,77.1429%
0210201000,GCT 06,15%
0210201000,EXC023,-
0210201000,SCTA08,-
0210201000,SCTS18,-
0210201000,SCTF028,-
0210201000,SCF90,-
0210201000,ENVL20,0.50%
0210202010,ID-01,20.00%
0210202010,ASD05,55.0000%
0210202010,GCT 06,15%
0210202010,EXC023,-
0210202010,SCTA08,-
0210202010,SCTS18,-
0210202010,SCTF028,-
0210202010,SCF90,-
0210202010,ENVL20,0.50%
0210202020,ID-01,20.00%
0210202020,ASD05,55.0000%
0210202020,GCT 06,15%
0210202020,EXC023,-
0210202020,SCTA08,-
0210202020,SCTS18,-
0210202020,SCTF028,-
0210202020,SCF90,-
0210202020,ENVL20,0.50%
0210203000,ID-01,20.00%
0210203000,ASD05,-
0210203000,GCT 06,15%
0210203000,EXC023,-
0210203000,SCTA08,-
0210203000,SCTS18,-
0210203000,SCTF028,-
0210203000,SCF90,-
0210203000,ENVL20,0.50%
0210910000,ID-01,20.00%
0210910000,ASD05,-
0210910000,GCT 06,15%
0210910000,EXC023,-
0210910000,SCTA08,-
0210910000,SCTS18,-
0210910000,SCTF028,-
0210910000,SCF90,-
0210910000,ENVL20,0.50%
0210920000,ID-01,20.00%
0210920000,ASD05,-
0210920000,GCT 06,15%
0210920000,EXC023,-
0210920000,SCTA08,-
0210920000,SCTS18,-
0210920000,SCTF028,-
0210920000,SCF90,-
0210920000,ENVL20,0.50%
0210930000,ID-01,20.00%
0210930000,ASD05,-
0210930000,GCT 06,15%
0210930000,EXC023,-
0210930000,SCTA08,-
0210930000,SCTS18,-
0210930000,SCTF028,-
0210930000,SCF90,-
0210930000,ENVL20,0.50%
0210991000,ID-01,20.00%
0210991000,ASD05,-
0210991000,GCT 06,15%
0210991000,EXC023,-
0210991000,SCTA08,-
0210991000,SCTS18,-
0210991000,SCTF028,-
0210991000,SCF90,-
0210991000,ENVL20,0.50%
0210999010,ID-01,20.00%
0210999010,ASD05,-
0210999010,GCT 06,15%
0210999010,EXC023,-
0210999010,SCTA08,-
0210999010,SCTS18,-
0210999010,SCTF028,-
0210999010,SCF90,-
0210999010,ENVL20,0.50%
0210999020,ID-01,20.00%
0210999020,ASD05,-
0210999020,GCT 06,15%
0210999020,EXC023,-
0210999020,SCTA08,-
0210999020,SCTS18,-
0210999020,SCTF028,-
0210999020,SCF90,-
0210999020,ENVL20,0.50%
0210999030,ID-01,20.00%
0210999030,ASD05,-
0210999030,GCT 06,15%
0210999030,EXC023,-
0210999030,SCTA08,-
0210999030,SCTS18,-
0210999030,SCTF028,-
0210999030,SCF90,-
0210999030,ENVL20,0.50%
0210999090,ID-01,20.00%
0210999090,ASD05,41.6670%
0210999090,GCT 06,15%
0210999090,EXC023,-
0210999090,SCTA08,-
0210999090,SCTS18,-
0210999090,SCTF028,-
0210999090,SCF90,-
0210999090,ENVL20,0.50%
0301111000,ID-01,0.00%
0301111000,ASD05,-
0301111000,GCT 06,15%
0301111000,EXC023,-
0301111000,SCTA08,-
0301111000,SCTS18,-
0301111000,SCTF028,-
0301111000,SCF90,-
0301111000,ENVL20,0.50%
0301119000,ID-01,40.00%
0301119000,ASD05,-
0301119000,GCT 06,15%
0301119000,EXC023,-
0301119000,SCTA08,-
0301119000,SCTS18,-
0301119000,SCTF028,-
0301119000,SCF90,-
0301119000,ENVL20,0.50%
0301191000,ID-01,0.00%
0301191000,ASD05,-
0301191000,GCT 06,15%
0301191000,EXC023,-
0301191000,SCTA08,-
0301191000,SCTS18,-
0301191000,SCTF028,-
0301191000,SCF90,-
0301191000,ENVL20,0.50%
0301199000,ID-01,40.00%
0301199000,ASD05,-
0301199000,GCT 06,15%
0301199000,EXC023,-
0301199000,SCTA08,-
0301199000,SCTS18,-
0301199000,SCTF028,-
0301199000,SCF90,-
0301199000,ENVL20,0.50%
0301910000,ID-01,40.00%
0301910000,ASD05,-
0301910000,GCT 06,15%
0301910000,EXC023,-
0301910000,SCTA08,-
0301910000,SCTS18,-
0301910000,SCTF028,-
0301910000,SCF90,-
0301910000,ENVL20,0.50%
0301920000,ID-01,40.00%
0301920000,ASD05,-
0301920000,GCT 06,15%
0301920000,EXC023,-
0301920000,SCTA08,-
0301920000,SCTS18,-
0301920000,SCTF028,-
0301920000,SCF90,-
0301920000,ENVL20,0.50%
0301930000,ID-01,40.00%
0301930000,ASD05,-
0301930000,GCT 06,15%
0301930000,EXC023,-
0301930000,SCTA08,-
0301930000,SCTS18,-
0301930000,SCTF028,-
0301930000,SCF90,-
0301930000,ENVL20,0.50%
0301940010,ID-01,40.00%
0301940010,ASD05,-
0301940010,GCT 06,15%
0301940010,EXC023,-
0301940010,SCTA08,-
0301940010,SCTS18,-
0301940010,SCTF028,-
0301940010,SCF90,-
0301940010,ENVL20,0.50%
0301940090,ID-01,40.00%
0301940090,ASD05,-
0301940090,GCT 06,15%
0301940090,EXC023,-
0301940090,SCTA08,-
0301940090,SCTS18,-
0301940090,SCTF028,-
0301940090,SCF90,-
0301940090,ENVL20,0.50%
0301950010,ID-01,40.00%
0301950010,ASD05,-
0301950010,GCT 06,15%
0301950010,EXC023,-
0301950010,SCTA08,-
0301950010,SCTS18,-
0301950010,SCTF028,-
0301950010,SCF90,-
0301950010,ENVL20,0.50%
0301950090,ID-01,40.00%
0301950090,ASD05,-
0301950090,GCT 06,15%
0301950090,EXC023,-
0301950090,SCTA08,-
0301950090,SCTS18,-
0301950090,SCTF028,-
0301950090,SCF90,-
0301950090,ENVL20,0.50%
0301991000,ID-01,0.00%
0301991000,ASD05,-
0301991000,GCT 06,15%
0301991000,EXC023,-
0301991000,SCTA08,-
0301991000,SCTS18,-
0301991000,SCTF028,-
0301991000,SCF90,-
0301991000,ENVL20,0.50%
0301999000,ID-01,40.00%
0301999000,ASD05,-
0301999000,GCT 06,15%
0301999000,EXC023,-
0301999000,SCTA08,-
0301999000,SCTS18,-
0301999000,SCTF028,-
0301999000,SCF90,-
0301999000,ENVL20,0.50%
0302110000,ID-01,40.00%
0302110000,ASD05,-
0302110000,GCT 06,15%
0302110000,EXC023,-
0302110000,SCTA08,-
0302110000,SCTS18,-
0302110000,SCTF028,-
0302110000,SCF90,-
0302110000,ENVL20,0.50%
0302130000,ID-01,40.00%
0302130000,ASD05,-
0302130000,GCT 06,15%
0302130000,EXC023,-
0302130000,SCTA08,-
0302130000,SCTS18,-
0302130000,SCTF028,-
0302130000,SCF90,-
0302130000,ENVL20,0.50%
0302140000,ID-01,40.00%
0302140000,ASD05,-
0302140000,GCT 06,15%
0302140000,EXC023,-
0302140000,SCTA08,-
0302140000,SCTS18,-
0302140000,SCTF028,-
0302140000,SCF90,-
0302140000,ENVL20,0.50%
0302190000,ID-01,40.00%
0302190000,ASD05,-
0302190000,GCT 06,15%
0302190000,EXC023,-
0302190000,SCTA08,-
0302190000,SCTS18,-
0302190000,SCTF028,-
0302190000,SCF90,-
0302190000,ENVL20,0.50%
0302210000,ID-01,40.00%
0302210000,ASD05,-
0302210000,GCT 06,15%
0302210000,EXC023,-
0302210000,SCTA08,-
0302210000,SCTS18,-
0302210000,SCTF028,-
0302210000,SCF90,-
0302210000,ENVL20,0.50%
0302220000,ID-01,40.00%
0302220000,ASD05,-
0302220000,GCT 06,15%
0302220000,EXC023,-
0302220000,SCTA08,-
0302220000,SCTS18,-
0302220000,SCTF028,-
0302220000,SCF90,-
0302220000,ENVL20,0.50%
0302230000,ID-01,40.00%
0302230000,ASD05,-
0302230000,GCT 06,15%
0302230000,EXC023,-
0302230000,SCTA08,-
0302230000,SCTS18,-
0302230000,SCTF028,-
0302230000,SCF90,-
0302230000,ENVL20,0.50%
0302240000,ID-01,40.00%
0302240000,ASD05,-
0302240000,GCT 06,15%
0302240000,EXC023,-
0302240000,SCTA08,-
0302240000,SCTS18,-
0302240000,SCTF028,-
0302240000,SCF90,-
0302240000,ENVL20,0.50%
0302290000,ID-01,40.00%
0302290000,ASD05,-
0302290000,GCT 06,15%
0302290000,EXC023,-
0302290000,SCTA08,-
0302290000,SCTS18,-
0302290000,SCTF028,-
0302290000,SCF90,-
0302290000,ENVL20,0.50%
0302311000,ID-01,0.00%
0302311000,ASD05,-
0302311000,GCT 06,15%
0302311000,EXC023,-
0302311000,SCTA08,-
0302311000,SCTS18,-
0302311000,SCTF028,-
0302311000,SCF90,-
0302311000,ENVL20,0.50%
0302319000,ID-01,40.00%
0302319000,ASD05,-
0302319000,GCT 06,15%
0302319000,EXC023,-
0302319000,SCTA08,-
0302319000,SCTS18,-
0302319000,SCTF028,-
0302319000,SCF90,-
0302319000,ENVL20,0.50%
0302321000,ID-01,0.00%
0302321000,ASD05,-
0302321000,GCT 06,15%
0302321000,EXC023,-
0302321000,SCTA08,-
0302321000,SCTS18,-
0302321000,SCTF028,-
0302321000,SCF90,-
0302321000,ENVL20,0.50%
0302329000,ID-01,40.00%
0302329000,ASD05,-
0302329000,GCT 06,15%
0302329000,EXC023,-
0302329000,SCTA08,-
0302329000,SCTS18,-
0302329000,SCTF028,-
0302329000,SCF90,-
0302329000,ENVL20,0.50%
0302330000,ID-01,40.00%
0302330000,ASD05,-
0302330000,GCT 06,15%
0302330000,EXC023,-
0302330000,SCTA08,-
0302330000,SCTS18,-
0302330000,SCTF028,-
0302330000,SCF90,-
0302330000,ENVL20,0.50%
0302340000,ID-01,40.00%
0302340000,ASD05,-
0302340000,GCT 06,15%
0302340000,EXC023,-
0302340000,SCTA08,-
0302340000,SCTS18,-
0302340000,SCTF028,-
0302340000,SCF90,-
0302340000,ENVL20,0.50%
0302350000,ID-01,40.00%
0302350000,ASD05,-
0302350000,GCT 06,15%
0302350000,EXC023,-
0302350000,SCTA08,-
0302350000,SCTS18,-
0302350000,SCTF028,-
0302350000,SCF90,-
0302350000,ENVL20,0.50%
0302360000,ID-01,40.00%
0302360000,ASD05,-
0302360000,GCT 06,15%
0302360000,EXC023,-
0302360000,SCTA08,-
0302360000,SCTS18,-
0302360000,SCTF028,-
0302360000,SCF90,-
0302360000,ENVL20,0.50%
0302390000,ID-01,40.00%
0302390000,ASD05,-
0302390000,GCT 06,15%
0302390000,EXC023,-
0302390000,SCTA08,-
0302390000,SCTS18,-
0302390000,SCTF028,-
0302390000,SCF90,-
0302390000,ENVL20,0.50%
0302411000,ID-01,0.00%
0302411000,ASD05,-
0302411000,GCT 06,15%
0302411000,EXC023,-
0302411000,SCTA08,-
0302411000,SCTS18,-
0302411000,SCTF028,-
0302411000,SCF90,-
0302411000,ENVL20,0.50%
0302412000,ID-01,40.00%
0302412000,ASD05,-
0302412000,GCT 06,15%
0302412000,EXC023,-
0302412000,SCTA08,-
0302412000,SCTS18,-
0302412000,SCTF028,-
0302412000,SCF90,-
0302412000,ENVL20,0.50%
0302420000,ID-01,40.00%
0302420000,ASD05,-
0302420000,GCT 06,15%
0302420000,EXC023,-
0302420000,SCTA08,-
0302420000,SCTS18,-
0302420000,SCTF028,-
0302420000,SCF90,-
0302420000,ENVL20,0.50%
0302431000,ID-01,0.00%
0302431000,ASD05,-
0302431000,GCT 06,15%
0302431000,EXC023,-
0302431000,SCTA08,-
0302431000,SCTS18,-
0302431000,SCTF028,-
0302431000,SCF90,-
0302431000,ENVL20,0.50%
0302439000,ID-01,40.00%
0302439000,ASD05,-
0302439000,GCT 06,15%
0302439000,EXC023,-
0302439000,SCTA08,-
0302439000,SCTS18,-
0302439000,SCTF028,-
0302439000,SCF90,-
0302439000,ENVL20,0.50%
0302441000,ID-01,0.00%
0302441000,ASD05,-
0302441000,GCT 06,15%
0302441000,EXC023,-
0302441000,SCTA08,-
0302441000,SCTS18,-
0302441000,SCTF028,-
0302441000,SCF90,-
0302441000,ENVL20,0.50%
0302449000,ID-01,40.00%
0302449000,ASD05,-
0302449000,GCT 06,15%
0302449000,EXC023,-
0302449000,SCTA08,-
0302449000,SCTS18,-
0302449000,SCTF028,-
0302449000,SCF90,-
0302449000,ENVL20,0.50%
0302450000,ID-01,40.00%
0302450000,ASD05,-
0302450000,GCT 06,15%
0302450000,EXC023,-
0302450000,SCTA08,-
0302450000,SCTS18,-
0302450000,SCTF028,-
0302450000,SCF90,-
0302450000,ENVL20,0.50%
0302460000,ID-01,40.00%
0302460000,ASD05,-
0302460000,GCT 06,15%
0302460000,EXC023,-
0302460000,SCTA08,-
0302460000,SCTS18,-
0302460000,SCTF028,-
0302460000,SCF90,-
0302460000,ENVL20,0.50%
0302470000,ID-01,40.00%
0302470000,ASD05,-
0302470000,GCT 06,15%
0302470000,EXC023,-
0302470000,SCTA08,-
0302470000,SCTS18,-
0302470000,SCTF028,-
0302470000,SCF90,-
0302470000,ENVL20,0.50%
0302491000,ID-01,0.00%
0302491000,ASD05,-
0302491000,GCT 06,15%
0302491000,EXC023,-
0302491000,SCTA08,-
0302491000,SCTS18,-
0302491000,SCTF028,-
0302491000,SCF90,-
0302491000,ENVL20,0.50%
0302499000,ID-01,40.00%
0302499000,ASD05,-
0302499000,GCT 06,15%
0302499000,EXC023,-
0302499000,SCTA08,-
0302499000,SCTS18,-
0302499000,SCTF028,-
0302499000,SCF90,-
0302499000,ENVL20,0.50%
0302511000,ID-01,0.00%
0302511000,ASD05,-
0302511000,GCT 06,15%
0302511000,EXC023,-
0302511000,SCTA08,-
0302511000,SCTS18,-
0302511000,SCTF028,-
0302511000,SCF90,-
0302511000,ENVL20,0.50%
0302519000,ID-01,40.00%
0302519000,ASD05,-
0302519000,GCT 06,15%
0302519000,EXC023,-
0302519000,SCTA08,-
0302519000,SCTS18,-
0302519000,SCTF028,-
0302519000,SCF90,-
0302519000,ENVL20,0.50%
0302521000,ID-01,0.00%
0302521000,ASD05,-
0302521000,GCT 06,15%
0302521000,EXC023,-
0302521000,SCTA08,-
0302521000,SCTS18,-
0302521000,SCTF028,-
0302521000,SCF90,-
0302521000,ENVL20,0.50%
0302529000,ID-01,40.00%
0302529000,ASD05,-
0302529000,GCT 06,15%
0302529000,EXC023,-
0302529000,SCTA08,-
0302529000,SCTS18,-
0302529000,SCTF028,-
0302529000,SCF90,-
0302529000,ENVL20,0.50%
0302530000,ID-01,40.00%
0302530000,ASD05,-
0302530000,GCT 06,15%
0302530000,EXC023,-
0302530000,SCTA08,-
0302530000,SCTS18,-
0302530000,SCTF028,-
0302530000,SCF90,-
0302530000,ENVL20,0.50%
0302541000,ID-01,0.00%
0302541000,ASD05,-
0302541000,GCT 06,15%
0302541000,EXC023,-
0302541000,SCTA08,-
0302541000,SCTS18,-
0302541000,SCTF028,-
0302541000,SCF90,-
0302541000,ENVL20,0.50%
0302549000,ID-01,40.00%
0302549000,ASD05,-
0302549000,GCT 06,15%
0302549000,EXC023,-
0302549000,SCTA08,-
0302549000,SCTS18,-
0302549000,SCTF028,-
0302549000,SCF90,-
0302549000,ENVL20,0.50%
0302551000,ID-01,0.00%
0302551000,ASD05,-
0302551000,GCT 06,15%
0302551000,EXC023,-
0302551000,SCTA08,-
0302551000,SCTS18,-
0302551000,SCTF028,-
0302551000,SCF90,-
0302551000,ENVL20,0.50%
